animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
454216,GAAAG1150526007,11,69,彰化縣流浪狗中途之家臨時收容所,狗,混種犬          ,M,SMALL,黑色,CHILD,T,F,石牌路58號,,OPEN,115年9月8日早上10點30分起民眾可至收容所認養，本所不受理網路及電話預約，認養前請先來電洽詢。,,2026/9/8,2999/12/31,2026/9/5,2026/5/26,彰化縣流浪狗中途之家臨時收容所,https://www.pet.gov.tw/upload/pic/1779776723500.png,,2026/9/5,彰化縣芳苑鄉文津段436-4地號（座標緯度及經度：23.932676， 120.367307）,-9
463471,GAAAG1150805003,11,69,彰化縣流浪狗中途之家臨時收容所,狗,混種犬          ,M,MEDIUM,黃色,CHILD,T,F,泰和國小,,OPEN,115年9月8日早上10點30分起民眾可至收容所認養，本所不受理網路及電話預約，認養前請先來電洽詢。,,2026/9/8,2999/12/31,2026/9/5,2026/8/5,彰化縣流浪狗中途之家臨時收容所,https://www.pet.gov.tw/upload/pic/1785912189562.png,,2026/9/5,彰化縣芳苑鄉文津段436-4地號（座標緯度及經度：23.932676， 120.367307）,-9
463759,GAAAG1150807022,11,69,彰化縣流浪狗中途之家臨時收容所,狗,混種犬          ,F,SMALL,黑色,CHILD,T,F,山腳路五段186巷,,OPEN,115年9月8日早上10點30分起民眾可至收容所認養，本所不受理網路及電話預約，認養前請先來電洽詢。,,2026/9/8,2999/12/31,2026/9/5,2026/8/7,彰化縣流浪狗中途之家臨時收容所,https://www.pet.gov.tw/upload/pic/1786086300126.png,,2026/9/5,彰化縣芳苑鄉文津段436-4地號（座標緯度及經度：23.932676， 120.367307）,-9
462017,GAAAG1150724009,11,69,彰化縣流浪狗中途之家臨時收容所,狗,混種犬          ,F,SMALL,虎斑色,CHILD,T,F,大埔路149巷139號,,OPEN,115年9月8日早上10點30分起民眾可至收容所認養，本所不受理網路及電話預約，認養前請先來電洽詢。,,2026/9/8,2999/12/31,2026/9/5,2026/7/24,彰化縣流浪狗中途之家臨時收容所,https://www.pet.gov.tw/upload/pic/1784861950665.png,,2026/9/5,彰化縣芳苑鄉文津段436-4地號（座標緯度及經度：23.932676， 120.367307）,-9
463590,GAAAG1150806002,11,69,彰化縣流浪狗中途之家臨時收容所,狗,混種犬          ,F,SMALL,黑色,CHILD,T,F,山腳路5段186巷,,OPEN,入所時戴有褐色項圈；115年9月8日早上10點30分起民眾可至收容所認養，本所不受理網路及電話預約，認養前請先來電洽詢。,,2026/9/8,2999/12/31,2026/9/5,2026/8/6,彰化縣流浪狗中途之家臨時收容所,https://www.pet.gov.tw/upload/pic/1785989163252.png,,2026/9/5,彰化縣芳苑鄉文津段436-4地號（座標緯度及經度：23.932676， 120.367307）,-9
466703,GAAAG1150903006,11,69,彰化縣流浪狗中途之家臨時收容所,狗,混種犬          ,F,MEDIUM,黃色,ADULT,T,F,體育場,,OPEN,115年9月15日早上10點30分起民眾可至收容所認養，本所不受理網路及電話預約，認養前請先來電洽詢。,,2026/9/15,2999/12/31,2026/9/5,2026/9/3,彰化縣流浪狗中途之家臨時收容所,https://www.pet.gov.tw/upload/pic/1788417945480.png,,2026/9/5,彰化縣芳苑鄉文津段436-4地號（座標緯度及經度：23.932676， 120.367307）,-9
464328,GAAAG1150812004,11,69,彰化縣流浪狗中途之家臨時收容所,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,115年9月8日早上10點30分起民眾可至收容所認養，本所不受理網路及電話預約，認養前請先來電洽詢,,2026/9/8,2999/12/31,2026/9/5,2026/8/12,彰化縣流浪狗中途之家臨時收容所,https://www.pet.gov.tw/upload/pic/1786516453243.png,,2026/9/5,彰化縣芳苑鄉文津段436-4地號（座標緯度及經度：23.932676， 120.367307）,-9
466522,GAAAG1150902004,11,69,彰化縣流浪狗中途之家臨時收容所,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,民生街193巷,,OPEN,115年9月10日早上10點30分起民眾可至收容所認養，本所不受理網路及電話預約，認養前請先來電洽詢。,,2026/9/10,2999/12/31,2026/9/5,2026/9/2,彰化縣流浪狗中途之家臨時收容所,https://www.pet.gov.tw/upload/pic/1788314019539.png,,2026/9/5,彰化縣芳苑鄉文津段436-4地號（座標緯度及經度：23.932676， 120.367307）,-9
462024,GAAAG1150724011,11,69,彰化縣流浪狗中途之家臨時收容所,狗,混種犬          ,F,MEDIUM,灰白色,ADULT,T,F,碧園路二段544號,,OPEN,115年9月8日早上10點30分起民眾可至收容所認養，本所不受理網路及電話預約，認養前請先來電洽詢。,,2026/9/8,2999/12/31,2026/9/5,2026/7/24,彰化縣流浪狗中途之家臨時收容所,https://www.pet.gov.tw/upload/pic/1784862582625.png,,2026/9/5,彰化縣芳苑鄉文津段436-4地號（座標緯度及經度：23.932676， 120.367307）,-9
466578,GAAAG1150902005,11,69,彰化縣流浪狗中途之家臨時收容所,貓,混種貓                 ,F,MEDIUM,虎斑色,ADULT,T,F,員東路一段174巷1弄6號,,OPEN,115年9月10日早上10點30分起民眾可至收容所認養，本所不受理網路及電話預約，認養前請先來電洽詢。,,2026/9/10,2999/12/31,2026/9/5,2026/9/2,彰化縣流浪狗中途之家臨時收容所,https://www.pet.gov.tw/upload/pic/1788329388611.png,,2026/9/5,彰化縣芳苑鄉文津段436-4地號（座標緯度及經度：23.932676， 120.367307）,-9
466684,DAAAG1150902003,7,63,新竹縣動物保護教育園區,貓,混種貓                 ,F,SMALL,虎斑色,CHILD,F,F,,,OPEN,協助脫困無外傷，入所時眼睛感染治療中,,2026/9/2,2999/12/31,2026/9/3,2026/9/2,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1788444998018.png,,2026/9/3,新竹縣竹北市縣政五街192號,(03)5519548
466848,DAAAG1150903001,7,63,新竹縣動物保護教育園區,貓,混種貓                 ,M,SMALL,虎斑白色,CHILD,F,F,,,OPEN,協助脫困無外傷,,2026/9/3,2999/12/31,2026/9/4,2026/9/3,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1788495556341.png,,2026/9/4,新竹縣竹北市縣政五街192號,(03)5519548
466257,DAAAG1150821002,7,63,新竹縣動物保護教育園區,貓,混種貓                 ,F,MEDIUM,黃色,ADULT,T,F,,,OPEN,背部皮膚傷口治療中；目前隔離治療照護中，不開放參觀互動。,,2026/8/21,2999/12/31,2026/9/2,2026/8/21,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1788158767676.png,,2026/9/2,新竹縣竹北市縣政五街192號,(03)5519548
466745,DAAAG1150829001,7,63,新竹縣動物保護教育園區,貓,混種貓                 ,F,SMALL,虎斑色,CHILD,F,F,,,OPEN,通報疑似車禍內出血，住院期間觀察無明顯症狀，115.9.3回所照護,,2026/8/29,2999/12/31,2026/9/3,2026/8/29,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1788445272181.png,,2026/9/3,新竹縣竹北市縣政五街192號,(03)5519548
466755,115-H078D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,西螺鎮安定里,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/8/25,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1788426926034.png,,2026/9/4,雲林縣斗六市雲林路二段517號,(05)5523300
466757,115-H079D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,M,BIG,黃色,ADULT,T,F,西螺鎮安定里,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/8/25,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1788426986660.png,,2026/9/4,雲林縣斗六市雲林路二段517號,(05)5523300
466758,115-H080D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,西螺鎮安定里,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/8/25,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1788427031279.png,,2026/9/4,雲林縣斗六市雲林路二段517號,(05)5523300
466751,115-B066D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,M,BIG,白色,ADULT,T,F,二崙鄉中興路,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/8/27,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1788426698505.png,,2026/9/4,雲林縣斗六市雲林路二段517號,(05)5523300
466759,115-H081D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,虎尾鎮芳草里,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/8/27,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1788427081719.png,,2026/9/4,雲林縣斗六市雲林路二段517號,(05)5523300
466760,115-H082D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,褒忠鄉馬鳴村,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/8/27,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1788427129849.png,,2026/9/4,雲林縣斗六市雲林路二段517號,(05)5523300
466752,115-B067D,13,89,雲林縣流浪動物收容所,狗,日本狐狸犬,M,MEDIUM,白色,ADULT,T,F,二崙鄉十八張犁,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/8/28,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1788426755975.png,,2026/9/4,雲林縣斗六市雲林路二段517號,(05)5523300
466753,115-B068D,13,89,雲林縣流浪動物收容所,狗,日本狐狸犬,M,MEDIUM,白色,ADULT,T,F,二崙鄉十八張犁,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/8/28,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1788426818740.png,,2026/9/4,雲林縣斗六市雲林路二段517號,(05)5523300
466920,1151466,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,N,F,玉尊路,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/9/4,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1788515713773.png,,2026/9/4,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
466919,1151465,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,M,BIG,黑色,ADULT,N,F,玉尊路,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/9/4,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1788515264599.png,,2026/9/4,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
466918,1151464,5,78,宜蘭縣流浪動物中途之家,貓,混種貓                 ,N,MEDIUM,虎斑色,CHILD,N,F,公園路,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/9/4,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1788515184782.png,,2026/9/4,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
466917,1151463,5,78,宜蘭縣流浪動物中途之家,貓,混種貓                 ,N,BIG,黑白色,ADULT,N,F,農權路二段,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/9/4,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1788515105710.png,,2026/9/4,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
466916,1151462,5,78,宜蘭縣流浪動物中途之家,貓,混種貓                 ,N,BIG,黃色,ADULT,N,F,光榮路,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/9/4,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1788515046889.png,,2026/9/4,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
466915,1151461,5,78,宜蘭縣流浪動物中途之家,貓,混種貓                 ,F,SMALL,三花色,CHILD,N,F,香南路,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/9/4,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1788514953111.png,,2026/9/4,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
463144,LAAAG1150803W8,17,75,高雄市壽山動物保護教育園區,狗,柴犬                  ,F,MEDIUM,黃色,ADULT,N,F,凱旋四路,,OPEN,協尋飼主 暫不開放,,,2999/12/31,2026/9/4,2026/8/3,高雄市壽山動物保護教育園區,https://www.pet.gov.tw/upload/pic/1785742523622.png,,2026/9/4,高雄市鼓山區萬壽路350號,(07)5519059
466913,S15C0904-01,16,74,臺南市動物之家善化站,貓,混種貓                 ,M,MEDIUM,黑白色,CHILD,N,F,,,OPEN,認養貓貓需要至現場完成評估表，並攜帶1.家中門窗防護照片，2.身分證，3.貓用具堅固及安全的外出籠。,,2026/9/4,2999/12/31,,2026/9/4,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1788513292721.png,,,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
457770,VAAAG115061701,2,49,臺北市動物之家,貓,混種貓                 ,M,SMALL,黑色,CHILD,F,F,天祥路,,OPEN,同救援編號: 202608341，FPV(-)，臉傷，本動物收容於檢疫區觀察健康情形，如民 眾有認養意願請洽詢動物之家服務員，由 專人導覽及參觀。,,2026/6/17,2999/12/31,2026/9/4,2026/6/17,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1781678539858.png,,2026/9/4,臺北市內湖區安美街191號,(02)87913254
466905,S150904-17,16,74,臺南市動物之家善化站,狗,混種犬          ,M,SMALL,黑色,CHILD,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約,,2026/9/4,2999/12/31,,2026/9/4,臺南市動物之家善化站,,,,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
466904,S150904-16,16,74,臺南市動物之家善化站,狗,混種犬          ,M,SMALL,黃色,CHILD,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約,,2026/9/4,2999/12/31,,2026/9/4,臺南市動物之家善化站,,,,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
466903,S150904-15,16,74,臺南市動物之家善化站,狗,混種犬          ,M,SMALL,黑白色,CHILD,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約,,2026/9/4,2999/12/31,,2026/9/4,臺南市動物之家善化站,,,,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
466902,S150904-14,16,74,臺南市動物之家善化站,狗,混種犬          ,F,SMALL,黃色,CHILD,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約,,2026/9/4,2999/12/31,,2026/9/4,臺南市動物之家善化站,,,,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
466901,S150904-13,16,74,臺南市動物之家善化站,狗,混種犬          ,M,SMALL,黑色,CHILD,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約,,2026/9/4,2999/12/31,,2026/9/4,臺南市動物之家善化站,,,,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
466896,S150904-07,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黃色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2026/9/11,2999/12/31,,2026/9/4,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1788511427089.png,,,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
466898,S150904-08,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黑白色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2026/9/11,2999/12/31,,2026/9/4,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1788511405157.png,,,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
466899,S150904-09,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2026/9/4,2999/12/31,2026/9/4,2026/9/4,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1788511371897.png,,2026/9/4,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
462203,AAAFG1150726002,3,55,新北市淡水區公立動物之家,貓,混種貓                 ,M,MEDIUM,黃白色,ADULT,T,F,,,OPEN,,,2026/7/26,2999/12/31,2026/9/4,2026/7/26,新北市淡水區公立動物之家,https://www.pet.gov.tw/upload/pic/1785041902347.png,,2026/9/4,新北市淡水區下圭柔山91之3號,(02)26267558
466900,AAAFG1150904002,3,55,新北市淡水區公立動物之家,貓,混種貓                 ,F,SMALL,黑色,CHILD,F,F,行忠路上,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/9/4,新北市淡水區公立動物之家,https://www.pet.gov.tw/upload/pic/1788511121963.png,,2026/9/4,新北市淡水區下圭柔山91之3號,(02)26267558
466897,AAAFG1150904001,3,55,新北市淡水區公立動物之家,貓,混種貓                 ,M,SMALL,虎斑色,CHILD,F,F,行忠路上,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/9/4,新北市淡水區公立動物之家,https://www.pet.gov.tw/upload/pic/1788510787797.png,,2026/9/4,新北市淡水區下圭柔山91之3號,(02)26267558
466692,AAADG2026090301,3,50,新北市板橋區公立動物之家,狗,貴賓犬        ,F,SMALL,棕色,ADULT,F,F,鶯歌區二甲路219號,,OPEN,,,1900/1/1,2999/12/31,,2026/9/3,新北市板橋區公立動物之家,https://www.pet.gov.tw/upload/pic/1788509804775.png,,,新北市板橋區板城路28-1號,(02)89662158
466888,AAADG2026090404,3,50,新北市板橋區公立動物之家,貓,混種貓                 ,M,SMALL,黑色,CHILD,F,F,樹林區太平路212-3號,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/9/4,新北市板橋區公立動物之家,https://www.pet.gov.tw/upload/pic/1788507888648.png,,2026/9/4,新北市板橋區板城路28-1號,(02)89662158
466890,AAADG2026090406,3,50,新北市板橋區公立動物之家,貓,混種貓                 ,F,SMALL,虎斑色,CHILD,F,F,三峽區二鬮路134號,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/9/4,新北市板橋區公立動物之家,https://www.pet.gov.tw/upload/pic/1788507908987.png,,2026/9/4,新北市板橋區板城路28-1號,(02)89662158
466889,AAADG2026090405,3,50,新北市板橋區公立動物之家,貓,混種貓                 ,F,SMALL,虎斑色,CHILD,F,F,三峽區二鬮路134號,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/9/4,新北市板橋區公立動物之家,https://www.pet.gov.tw/upload/pic/1788507898984.png,,2026/9/4,新北市板橋區板城路28-1號,(02)89662158
466885,S150904-06,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2026/9/11,2999/12/31,,2026/9/4,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1788507378577.png,,,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
466884,S150904-05,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2026/9/11,2999/12/31,,2026/9/4,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1788507226755.png,,,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
458313,VAAAG115062309,2,49,臺北市動物之家,貓,混種貓                 ,F,SMALL,,CHILD,F,F,研究院路二段(原拾獲地:三重路),,OPEN,FPV(-)，本動物收容於檢疫區觀察健康情形，如民 眾有認養意願請洽詢動物之家服務員，由 專人導覽及參觀。,,2026/6/23,2999/12/31,2026/9/4,2026/6/23,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1782198069429.png,,2026/9/4,臺北市內湖區安美街191號,(02)87913254
466875,1151457,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,SMALL,黑色,CHILD,N,F,三星路七段,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/9/4,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1788503404178.png,,2026/9/4,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
466876,1151458,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,SMALL,黑色,CHILD,N,F,三星路七段,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/9/4,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1788503655002.png,,2026/9/4,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
466873,1151456,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,M,BIG,虎斑色,CHILD,N,F,三星路七段,,OPEN,,,2026/9/4,2999/12/31,2026/9/4,2026/9/4,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1788503319634.png,,2026/9/4,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
